Customer_ID,Blue's Rating,Rating Given,Company Chosen,Starting Location,Ending Location,Started Time,Ending Time,Unavailable Scooter,Breakdown,Breakdown Time
625,0.497260851,8,1,Stony,Jones,622,703,FALSE,FALSE,0
631,0.49916318,8,0,Stony,Jones,624,703,FALSE,FALSE,0
646,0.499897604,8,1,Manhattan,Jones,641,704,FALSE,FALSE,0
662,0.492733426,5,1,Manhattan,Queens,655,753,FALSE,TRUE,704
670,0.493606138,9,1,Queens,Stony,664,710,FALSE,TRUE,709
682,0.493745113,2,1,Manhattan,Queens,677,791,FALSE,TRUE,709
653,0.498875945,9,1,Jones,Stony,645,715,FALSE,TRUE,711
663,0.492733426,8,1,Jones,Manhattan,656,711,FALSE,FALSE,0
684,0.492878049,2,1,Manhattan,Queens,680,786,FALSE,TRUE,711
649,0.498977923,8,1,Manhattan,Jones,644,712,FALSE,FALSE,0
708,0.487169882,0,0,Manhattan,Queens,711,772,TRUE,FALSE,0
641,0.501334976,8,0,Jones,Manhattan,637,713,FALSE,FALSE,0
658,0.493574297,8,0,Manhattan,Jones,650,715,FALSE,FALSE,0
628,0.497260851,9,1,Jones,Stony,623,716,FALSE,FALSE,0
675,0.4927337,6,1,Manhattan,Queens,669,740,FALSE,TRUE,717
652,0.498875945,8,0,Queens,Manhattan,645,718,FALSE,FALSE,0
685,0.492878049,9,1,Stony,Queens,680,718,FALSE,FALSE,0
704,0.489922773,2,0,Manhattan,Jones,707,771,FALSE,TRUE,721
650,0.498977923,8,0,Jones,Stony,644,722,FALSE,FALSE,0
683,0.492878049,8,1,Queens,Stony,679,729,FALSE,TRUE,723
699,0.488545246,2,0,Manhattan,Queens,697,792,FALSE,TRUE,723
669,0.493606138,8,1,Manhattan,Jones,664,725,FALSE,FALSE,0
673,0.4927337,8,0,Jones,Stony,666,725,FALSE,FALSE,0
686,0.492014024,8,1,Queens,Stony,681,725,FALSE,FALSE,0
636,0.499792445,9,0,Stony,Jones,630,726,FALSE,FALSE,0
621,0.496280553,8,1,Manhattan,Queens,616,728,FALSE,FALSE,0
688,0.489756475,3,1,Manhattan,Queens,685,795,FALSE,TRUE,728
674,0.4927337,9,0,Manhattan,Queens,668,731,FALSE,FALSE,0
694,0.488188976,9,0,Stony,Queens,693,731,FALSE,FALSE,0
633,0.498334721,9,0,Manhattan,Queens,628,732,FALSE,FALSE,0
654,0.496239073,8,1,Manhattan,Queens,646,732,FALSE,FALSE,0
689,0.489756475,6,1,Queens,Manhattan,685,762,FALSE,TRUE,735
715,0.486561631,2,0,Stony,Jones,718,802,FALSE,TRUE,735
635,0.499792445,9,1,Manhattan,Queens,630,736,FALSE,FALSE,0
630,0.49916318,8,1,Queens,Manhattan,624,737,FALSE,FALSE,0
672,0.4927337,8,1,Queens,Manhattan,665,738,FALSE,FALSE,0
677,0.4936287,9,0,Jones,Stony,671,738,FALSE,FALSE,0
642,0.500717949,9,0,Queens,Manhattan,638,742,FALSE,FALSE,0
707,0.488909774,8,0,Queens,Stony,710,754,FALSE,TRUE,746
678,0.4936287,9,1,Jones,Stony,672,748,FALSE,FALSE,0
687,0.492014024,8,0,Manhattan,Queens,682,761,FALSE,TRUE,748
690,0.489756475,8,0,Manhattan,Jones,686,748,FALSE,FALSE,0
701,0.489922773,8,1,Manhattan,Jones,704,748,FALSE,FALSE,0
714,0.486612123,4,1,Queens,Manhattan,717,797,FALSE,TRUE,749
706,0.488909774,9,1,Jones,Manhattan,709,751,FALSE,FALSE,0
709,0.487169882,9,1,Queens,Stony,711,752,FALSE,FALSE,0
713,0.486612123,3,1,Manhattan,Queens,717,825,FALSE,TRUE,752
698,0.487440077,9,0,Jones,Stony,696,757,FALSE,FALSE,0
680,0.492952232,9,1,Stony,Jones,675,764,FALSE,TRUE,758
691,0.488246628,9,0,Queens,Manhattan,689,758,FALSE,FALSE,0
693,0.488188976,8,1,Manhattan,Jones,693,758,FALSE,FALSE,0
655,0.494949495,9,0,Manhattan,Queens,647,759,FALSE,FALSE,0
656,0.494949495,9,1,Manhattan,Queens,649,759,FALSE,FALSE,0
692,0.489034244,9,0,Manhattan,Jones,692,763,FALSE,FALSE,0
702,0.489922773,9,1,Manhattan,Jones,705,764,FALSE,FALSE,0
697,0.487440077,9,0,Jones,Stony,695,765,FALSE,FALSE,0
666,0.49190683,9,1,Manhattan,Queens,661,766,FALSE,FALSE,0
700,0.49019981,6,1,Queens,Manhattan,699,796,FALSE,TRUE,766
679,0.492952232,9,0,Queens,Manhattan,674,768,FALSE,FALSE,0
667,0.49190683,9,0,Queens,Manhattan,661,770,FALSE,FALSE,0
695,0.487440077,9,0,Queens,Manhattan,694,779,FALSE,FALSE,0
696,0.487440077,8,1,Jones,Stony,694,784,FALSE,FALSE,0
703,0.489922773,8,1,Queens,Manhattan,706,788,FALSE,FALSE,0
711,0.487155622,8,1,Manhattan,Jones,716,791,FALSE,FALSE,0
712,0.487155622,8,1,Queens,Manhattan,716,793,FALSE,FALSE,0
716,0.486561631,9,1,Jones,Stony,719,794,FALSE,FALSE,0
705,0.489922773,8,1,Manhattan,Queens,708,810,FALSE,FALSE,0
710,0.486440995,9,1,Manhattan,Queens,712,817,FALSE,FALSE,0
